"product_id" "laboratory_id" "laboratory_name" "nationalCode" "denomination" "presentation" "presentation2" "contenido" "forma" "forma2" "concentracion" "masa_dimension" "volumen" "name" "presentation3"
1121 2000114 "NUTRITION & SANTE IBERICA SL" "192772" "BLACK BEE ENERGIA 10 ML 20 VIALES" "BLACK BEE ENERGIA 10 ML 20 VIALES" "BLACK BEE ENERGIA" " 20 VIALES" NA NA NA NA " 10 ML" "NUTRITION SANTE" "BLACK BEE ENERGIA"
1123 2000114 "NUTRITION & SANTE IBERICA SL" "192775" "BLACK BEE KIDS 10 ML 20 VIALES" "BLACK BEE KIDS 10 ML 20 VIALES" "BLACK BEE KIDS" " 20 VIALES" NA NA NA NA " 10 ML" "NUTRITION SANTE" "BLACK BEE KIDS"
4949 985 "INTEX, S.A." "405415" "RENGO TALLA 11" "RENGO TALLA 11 RODILLERA" "RENGO TALLA 11 RODILLERA" NA NA NA NA NA NA "INTEX" "RENGO TALLA 11 RODILLERA"
1125 2000114 "NUTRITION & SANTE IBERICA SL" "192923" "BLACK BEE PROBIOMIX JENGIBRE 10 CAPSULAS" "BLACK BEE PROBIOMIX JENGIBRE 10 CAPSULAS" "BLACK BEE PROBIOMIX JENGIBRE" " 10 CAPSULAS" NA NA NA NA NA "NUTRITION SANTE" "BLACK BEE PROBIOMIX JENGIBRE"
5323 985 "INTEX, S.A." "400663" "RENGO TALLA 12" "RENGO TALLA 12 MEDIA CORTA D COMPRIMIDOS FUERTE" "RENGO TALLA 12 MEDIA CORTA D FUERTE" NA "COMPRIMIDOS" NA NA NA NA "INTEX" "RENGO TALLA 12 MEDIA CORTA D FUERTE"
17 985 "INTEX, S.A." "405431" "RENGO TALLA 13" "RENGO TALLA 13 RODILLERA" "RENGO TALLA 13 RODILLERA" NA NA NA NA NA NA "INTEX" "RENGO TALLA 13 RODILLERA"
1127 2000114 "NUTRITION & SANTE IBERICA SL" "192776" "BLACK BEE VITALIDAD 10 ML 20 VIALES" "BLACK BEE VITALIDAD 10 ML 20 VIALES" "BLACK BEE VITALIDAD" " 20 VIALES" NA NA NA NA " 10 ML" "NUTRITION SANTE" "BLACK BEE VITALIDAD"
7917 999 "HOLLISTER IBERICA, S.A." "479287" "HOLLISTER 1734 30U" "HOLLISTER 1734 30 U BOLSAS COLOST RES SINT FIL" "1734 30 U BOLSAS COLOST RES SINT FIL" NA NA NA NA NA NA "HOLLISTER" "1734 30 U BOLSAS COLOST RES SINT FIL"
7919 999 "HOLLISTER IBERICA, S.A." "479311" "HOLLISTER 1742 30U" "HOLLISTER 1742 30 U BOLSAS COLOST RES SINT MIC FIL" "1742 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA NA NA "HOLLISTER" "1742 30 U BOLSAS COLOST RES SINT MIC FIL"
7921 999 "HOLLISTER IBERICA, S.A." "479337" "HOLLISTER 1744 30U" "HOLLISTER 1744 30 U BOLSAS COLOST RES SINT MIC FIL" "1744 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA NA NA "HOLLISTER" "1744 30 U BOLSAS COLOST RES SINT MIC FIL"
7923 999 "HOLLISTER IBERICA, S.A." "479352" "HOLLISTER 1746 30U" "HOLLISTER 1746 30 U BOLSAS COLOST RES SINT MIC FIL" "1746 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA NA NA "HOLLISTER" "1746 30 U BOLSAS COLOST RES SINT MIC FIL"
7993 999 "HOLLISTER IBERICA, S.A." "480418" "HOLLISTER 1750 30U" "HOLLISTER 1750 30 U BOLSAS COLOST RES SINT FIL" "1750 30 U BOLSAS COLOST RES SINT FIL" NA NA NA NA NA NA "HOLLISTER" "1750 30 U BOLSAS COLOST RES SINT FIL"
4049 2000230 "LABORATORIOS MORALES SOLER SL" "177694" "RELAFIT MS COLAGENO+ MAGNESIO+ VITAMINAS" "RELAFIT MS COLAGENO+ MAGNESIO+ VITAMINAS" "RELAFIT MS COLAGENO+ MAGNESIO+ VITAMINAS" NA NA NA NA NA NA "MORALES SOLER" "RELAFIT MS COLAGENO+ MAGNESIO+ VITAMINAS"
7933 985 "INTEX, S.A." "405597" "RENGO TALLA 2" "RENGO TALLA 2 MUÑEQUERA" "RENGO TALLA 2 MUÑEQUERA" NA NA NA NA NA NA "INTEX" "RENGO TALLA 2 MUÑEQUERA"
4051 2000071 "LABORATORIOS DEITERS,SL" "160228" "RELAX DEITERS 20 SOBRES/FILTRO" "RELAX DEITERS 20 SOBRES FILTRO" "RELAX FILTRO" " 20 SOBRES" NA NA NA NA NA "DEITERS" "RELAX FILTRO"
8007 999 "HOLLISTER IBERICA, S.A." "480772" "HOLLISTER 5208 5U" "HOLLISTER 5208 5 U APOSITOS B OSTOM ARO RES SINT" "5208 5 U B OSTOM ARO RES SINT" NA "APOSITOS" NA NA NA NA "HOLLISTER" "5208 5 U B OSTOM ARO RES SINT"
8011 999 "HOLLISTER IBERICA, S.A." "480830" "HOLLISTER 5315 30U" "HOLLISTER 5315 30 U BOLSAS COLOST SIST DOBLE" "5315 30 U BOLSAS COLOST SIST DOBLE" NA NA NA NA NA NA "HOLLISTER" "5315 30 U BOLSAS COLOST SIST DOBLE"
4054 2000113 "BIO3 ESPAÑA, S.L." "350884" "RELAXUL INFUSION 25 UND." "RELAXUL INFUSION 25 UND" "RELAXUL INFUSION 25 UND" NA NA NA NA NA NA "BIO3" "RELAXUL INFUSION 25 UND"
11986 2000065 "Q PHARMA, S.L" "182168" "QPROST SUPOSITORIOS" "QPROST 10 SUPOSITORIOS 2 G" "QPROST 10 SUPOSITORIOS" NA NA NA NA "2 G" NA "Q" "QPROST 10 SUPOSITORIOS"
1129 2000018 "ORDESA S.L." "202744" "BLEMIL 2 OPTIMUM PROTECH 1200 GR" "BLEMIL 2 OPTIMUM PROTECH 1200 G" "BLEMIL 2 OPTIMUM PROTECH" NA NA NA NA "1200 G" NA "ORDESA" "BLEMIL 2 OPTIMUM PROTECH"
1131 2000018 "ORDESA S.L." "200920" "BLEMIL 3 OPTIMUM PROTECH 0% 1200 GRS" "BLEMIL 3 OPTIMUM PROTECH 0 % 1200 G" "BLEMIL 3 OPTIMUM PROTECH" NA NA NA "0 %" "1200 G" NA "ORDESA" "BLEMIL 3 OPTIMUM PROTECH"
11904 2000018 "ORDESA S.L." "168970" "BLEMIL PLUS 1 FORTE 1200 GR NUTRIEXPERT" "BLEMIL PLUS 1 FORTE 1200 G NUTRIEXPERT" "BLEMIL PLUS 1 FORTE NUTRIEXPERT" NA NA NA NA "1200 G" NA "ORDESA" "BLEMIL PLUS 1 FORTE NUTRIEXPERT"
25 2000018 "ORDESA S.L." "195189" "BLEMIL PLUS AE 800 GR" "BLEMIL PLUS AE 800 G" "BLEMIL PLUS AE" NA NA NA NA "800 G" NA "ORDESA" "BLEMIL PLUS AE"
6234 999 "HOLLISTER IBERICA, S.A." "434415" "HOLLISTER 7765" "HOLLISTER 7765 PINZAS OSTOMIA" "7765 PINZAS OSTOMIA" NA NA NA NA NA NA "HOLLISTER" "7765 PINZAS OSTOMIA"
6136 957 "PEDRO HOMS, S.L." "430421" "HOMS 10X10" "HOMS 10 X 10 VENDA GASA HIDROFILA CAMBRIC" "10 X 10 VENDA GASA HIDROFILA CAMBRIC" NA NA NA NA NA NA "PEDRO HOMS" "10 X 10 VENDA GASA HIDROFILA CAMBRIC"
1136 2000018 "ORDESA S.L." "159937" "BLEMIL PLUS CONFORT 800 GR" "BLEMIL PLUS CONFORT 800 G" "BLEMIL PLUS CONFORT" NA NA NA NA "800 G" NA "ORDESA" "BLEMIL PLUS CONFORT"
6135 957 "PEDRO HOMS, S.L." "430413" "HOMS 5X10" "HOMS 5 X 10 VENDA GASA HIDROFILA CAMBRIC" "5 X 10 VENDA GASA HIDROFILA CAMBRIC" NA NA NA NA NA NA "PEDRO HOMS" "5 X 10 VENDA GASA HIDROFILA CAMBRIC"
6132 957 "PEDRO HOMS, S.L." "430272" "HOMS 5X5" "HOMS 5 X 5 VENDA GASA HIDROFILA" "5 X 5 VENDA GASA HIDROFILA" NA NA NA NA NA NA "PEDRO HOMS" "5 X 5 VENDA GASA HIDROFILA"
11903 2000018 "ORDESA S.L." "189584" "BLEMIL PLUS OPTIMUM 1 800 GRAMOS" "BLEMIL PLUS OPTIMUM 1 800 G" "BLEMIL PLUS OPTIMUM 1" NA NA NA NA "800 G" NA "ORDESA" "BLEMIL PLUS OPTIMUM 1"
1140 2000018 "ORDESA S.L." "189587" "BLEMIL PLUS OPTIMUM 3 800 GRAMOS" "BLEMIL PLUS OPTIMUM 3 800 G" "BLEMIL PLUS OPTIMUM 3" NA NA NA NA "800 G" NA "ORDESA" "BLEMIL PLUS OPTIMUM 3"
148 2000018 "ORDESA S.L." "179773" "BLENUTEN COLA CAO 800 GR" "BLENUTEN COLA CAO 800 G" "BLENUTEN COLA CAO" NA NA NA NA "800 G" NA "ORDESA" "BLENUTEN COLA CAO"
1143 2000018 "ORDESA S.L." "204330" "BLEVIT BARRIGUITAS FELICES 150 GR" "BLEVIT BARRIGUITAS FELICES 150 G" "BLEVIT BARRIGUITAS FELICES" NA NA NA NA "150 G" NA "ORDESA" "BLEVIT BARRIGUITAS FELICES"
102 577 "LABORATORIOS HARTMANN, S.A." "480988" "HYDROSORB 10X10CM 5U" "HYDROSORB 10 X 10 CM 5 U APOSITO ESTERIL" "HYDROSORB 5 U ESTERIL" NA "APOSITO" NA NA "10 X 10 CM" NA "HARTMANN" "HYDROSORB 5 U ESTERIL"
1145 2000018 "ORDESA S.L." "204291" "BLEVIT NOCHES FELICES 150 GR" "BLEVIT NOCHES FELICES 150 G" "BLEVIT NOCHES FELICES" NA NA NA NA "150 G" NA "ORDESA" "BLEVIT NOCHES FELICES"
5286 577 "LABORATORIOS HARTMANN, S.A." "400124" "HYDROTAC SACRAL 18X18CM 3U" "HYDROTAC SACRAL 18 X 18 CM 3 U APOSITO ESTERIL" "HYDROTAC SACRAL 3 U ESTERIL" NA "APOSITO" NA NA "18 X 18 CM" NA "HARTMANN" "HYDROTAC SACRAL 3 U ESTERIL"
1147 2000018 "ORDESA S.L." "310003" "BLEVIT PLUS 5 CEREALES 600 GRAMOS" "BLEVIT PLUS 5 CEREALES 600 G" "BLEVIT PLUS 5 CEREALES" NA NA NA NA "600 G" NA "ORDESA" "BLEVIT PLUS 5 CEREALES"
5442 985 "INTEX, S.A." "405217" "RENGO TALLA 4" "RENGO TALLA 4 TOBILLERA" "RENGO TALLA 4 TOBILLERA" NA NA NA NA NA NA "INTEX" "RENGO TALLA 4 TOBILLERA"
9595 985 "INTEX, S.A." "405225" "RENGO TALLA 5" "RENGO TALLA 5 TOBILLERA" "RENGO TALLA 5 TOBILLERA" NA NA NA NA NA NA "INTEX" "RENGO TALLA 5 TOBILLERA"
5154 985 "INTEX, S.A." "405357" "RENGO TALLA 5" "RENGO TALLA 5 RODILLERA" "RENGO TALLA 5 RODILLERA" NA NA NA NA NA NA "INTEX" "RENGO TALLA 5 RODILLERA"
5119 985 "INTEX, S.A." "405233" "RENGO TALLA 6" "RENGO TALLA 6 TOBILLERA" "RENGO TALLA 6 TOBILLERA" NA NA NA NA NA NA "INTEX" "RENGO TALLA 6 TOBILLERA"
1149 2000018 "ORDESA S.L." "167118" "BLEVIT PLUS 8 CEREALES 1000 GRAMOS" "BLEVIT PLUS 8 CEREALES 1000 G" "BLEVIT PLUS 8 CEREALES" NA NA NA NA "1000 G" NA "ORDESA" "BLEVIT PLUS 8 CEREALES"
1153 2000018 "ORDESA S.L." "167117" "BLEVIT PLUS 8 CEREALES MIEL 1000 GRAMOS" "BLEVIT PLUS 8 CEREALES MIEL 1000 G" "BLEVIT PLUS 8 CEREALES MIEL" NA NA NA NA "1000 G" NA "ORDESA" "BLEVIT PLUS 8 CEREALES MIEL"
1155 2000018 "ORDESA S.L." "194783" "BLEVIT PLUS BIBE 8 CEREALES COLACAO 600G" "BLEVIT PLUS BIBE 8 CEREALES COLACAO 600 G" "BLEVIT PLUS BIBE 8 CEREALES COLACAO" NA NA NA NA "600 G" NA "ORDESA" "BLEVIT PLUS BIBE 8 CEREALES COLACAO"
1157 2000018 "ORDESA S.L." "367862" "BLEVIT PLUS COLA CAO 700 G." "BLEVIT PLUS COLA CAO 700 G" "BLEVIT PLUS COLA CAO" NA NA NA NA "700 G" NA "ORDESA" "BLEVIT PLUS COLA CAO"
1159 2000018 "ORDESA S.L." "311164" "BLEVIT PLUS DUPLO 8 CERE MIEL GALLET 600" "BLEVIT PLUS DUPLO 8 CERE MIEL GALLET 600" "BLEVIT PLUS DUPLO 8 CERE MIEL GALLET 600" NA NA NA NA NA NA "ORDESA" "BLEVIT PLUS DUPLO 8 CERE MIEL GALLET 600"
1162 2000018 "ORDESA S.L." "311169" "BLEVIT PLUS DUPLO 8 CEREALES GALLETA 600" "BLEVIT PLUS DUPLO 8 CEREALES GALLETA 600" "BLEVIT PLUS DUPLO 8 CEREALES GALLETA 600" NA NA NA NA NA NA "ORDESA" "BLEVIT PLUS DUPLO 8 CEREALES GALLETA 600"
1164 2000018 "ORDESA S.L." "199426" "BLEVIT PLUS OPTIM 8 CEREALES MIEL 6X400G" "BLEVIT PLUS OPTIM 8 CEREALES MIEL 6 X 400 G" "BLEVIT PLUS OPTIM 8 CEREALES MIEL" " 6 X 400 G" NA NA NA NA NA "ORDESA" "BLEVIT PLUS OPTIM 8 CEREALES MIEL"
1166 2000018 "ORDESA S.L." "199425" "BLEVIT PLUS OPTIMUM 8 CEREALES 6 X 400 G" "BLEVIT PLUS OPTIMUM 8 CEREALES 6 X 400 G" "BLEVIT PLUS OPTIMUM 8 CEREALES" " 6 X 400 G" NA NA NA NA NA "ORDESA" "BLEVIT PLUS OPTIMUM 8 CEREALES"
1168 2000018 "ORDESA S.L." "176335" "BLEVIT PLUS S GLUTEN BIBE 600 GR" "BLEVIT PLUS S GLUTEN BIBE 600 G" "BLEVIT PLUS S GLUTEN BIBE" NA NA NA NA "600 G" NA "ORDESA" "BLEVIT PLUS S GLUTEN BIBE"
1170 2000018 "ORDESA S.L." "182667" "BLEVIT PLUS SUPERFIBRA 5 CEREALES 600 G" "BLEVIT PLUS SUPERFIBRA 5 CEREALES 600 G" "BLEVIT PLUS SUPERFIBRA 5 CEREALES" NA NA NA NA "600 G" NA "ORDESA" "BLEVIT PLUS SUPERFIBRA 5 CEREALES"
1172 2000018 "ORDESA S.L." "230229" "BLEVIT PLUS SUPERFIBRA 8 CEREALES 700 GR" "BLEVIT PLUS SUPERFIBRA 8 CEREALES 700 G" "BLEVIT PLUS SUPERFIBRA 8 CEREALES" NA NA NA NA "700 G" NA "ORDESA" "BLEVIT PLUS SUPERFIBRA 8 CEREALES"
1174 2000018 "ORDESA S.L." "182642" "BLEVIT PLUS SUPERFIBRA SIN GLUTEN 600 G" "BLEVIT PLUS SUPERFIBRA GLUTEN 600 G" "BLEVIT PLUS SUPERFIBRA GLUTEN" NA NA NA NA "600 G" NA "ORDESA" "BLEVIT PLUS SUPERFIBRA GLUTEN"
1176 2000114 "NUTRITION & SANTE IBERICA SL" "195979" "BMN BK BARRA YOGUR EXP24" "BMN BK BARRA YOGUR EXP24" "BMN BK BARRA YOGUR EXP24" NA NA NA NA NA NA "NUTRITION SANTE" "BMN BK BARRA YOGUR EXP24"
1178 2000000 "SORIA NATURAL SA" "183454" "BOLDO ACCION CONTUNUA 30 CAPSULAS" "BOLDO ACCION CONTUNUA 30 CAPSULAS" "BOLDO ACCION CONTUNUA" " 30 CAPSULAS" NA NA NA NA NA "SORIA NATURAL" "BOLDO ACCION CONTUNUA"
7446 953 "LABORATORIOS INDAS, S.A.U" "471540" "INCOPACK PANTS T. MEDIA 80 U" "INCOPACK PANTS T MEDIA 80 UNIDADES ABSORBENTE INC ORINA SUP NOC ANAT" "INCOPACK PANTS T MEDIA ABSORBENTE INC ORINA SUP NOC ANAT" " 80 UNIDADES" NA NA NA NA NA "INDAS" "INCOPACK PANTS T MEDIA ABSORBENTE INC ORINA SUP NOC ANAT"
1182 2000122 "CARAMELOS CERDAN, S.L." "149718" "BOLSA PIRULETAS CON AZUCAR 200 UD" "BOLSA PIRULETAS AZUCAR 200 UNIDADES" "BOLSA PIRULETAS AZUCAR" " 200 UNIDADES" NA NA NA NA NA "CARAMELOS CERDAN" "BOLSA PIRULETAS AZUCAR"
7452 953 "LABORATORIOS INDAS, S.A.U" "471615" "INCOPACK ULTRA 80 U + 4 M" "INCOPACK ULTRA 80 UNIDADES + 4 M ABSORBENTE INC ORINA SUP NOC RECT" "INCOPACK ULTRA + ABSORBENTE INC ORINA SUP NOC RECT" " 80 UNIDADES" NA NA NA "4 M" NA "INDAS" "INCOPACK ULTRA + ABSORBENTE INC ORINA SUP NOC RECT"
6931 953 "LABORATORIOS INDAS, S.A.U" "460451" "INCOPACK 80 U" "INCOPACK 80 UNIDADES ABSORBENTE INC ORINA DIA RECT" "INCO ABSORBENTE INC ORINA DIA RECT" "PACK 80 UNIDADES" NA NA NA NA NA "INDAS" "INCO ABSORBENTE INC ORINA DIA RECT"
6927 953 "LABORATORIOS INDAS, S.A.U" "460261" "INCOPACK 80U" "INCOPACK 80 U ABSORBENTE INC ORINA DIA ANAT" "INCOPACK 80 U ABSORBENTE INC ORINA DIA ANAT" NA NA NA NA NA NA "INDAS" "INCOPACK 80 U ABSORBENTE INC ORINA DIA ANAT"
7976 953 "LABORATORIOS INDAS, S.A.U" "480111" "INDACREP 10 M X 10 CM" "INDACREP 10 M X 10 CM VENDA ELASTICA" "INDACREP VENDA ELASTICA" NA NA NA NA "10 M X 10 CM" NA "INDAS" "INDACREP VENDA ELASTICA"
7447 953 "LABORATORIOS INDAS, S.A.U" "471557" "INDAS ELASTICO T. GRANDE 20 U" "INDAS ELASTICO T GRANDE 20 UNIDADES ABSORBENTE INC ORINA SUP NOC ANAT" "INDAS T GRANDE ABSORBENTE INC ORINA SUP NOC ANAT" " 20 UNIDADES" NA NA NA NA NA "INDAS" "T GRANDE ABSORBENTE INC ORINA SUP NOC ANAT"
1184 2000050 "MAYLA PHARMACEUTICALS,S.L" "192038" "BONFLEX ARTISENIOR CITRICO 30 SOBRES" "BONFLEX ARTISENIOR CITRICO 30 SOBRES" "BONFLEX ARTISENIOR CITRICO" " 30 SOBRES" NA NA NA NA NA "MAYLA" "BONFLEX ARTISENIOR CITRICO"
1187 2000050 "MAYLA PHARMACEUTICALS,S.L" "188414" "BONFLEX RECOVERY COLLAGEN CACAO 30 STICK" "BONFLEX RECOVERY COLLAGEN CACAO 30 STICK" "BONFLEX RECOVERY COLLAGEN CACAO" " 30 STICK" NA NA NA NA NA "MAYLA" "BONFLEX RECOVERY COLLAGEN CACAO"
1189 2000001 "NUTRICION CENTER NC S.L.U." "202357" "BRANECIL 30 CAPSULAS" "BRANECIL 30 CAPSULAS" "BRANECIL" " 30 CAPSULAS" NA NA NA NA NA "NUTRICION CENTER NC" "BRANECIL"
1191 2000039 "HELIOSAR, S.L." "190483" "BRIOMAREM SUSTENTUM G.ORAL 50ML HELIOSAR" "BRIOMAREM SUSTENTUM GORAL 50 ML HELIOSAR" "BRIOMAREM SUSTENTUM GORAL" NA NA NA NA NA " 50 ML" "HELIOSAR" "BRIOMAREM SUSTENTUM GORAL"
5827 953 "LABORATORIOS INDAS, S.A.U" "417857" "INDAS PURO 50 G" "INDAS PURO 50 G ALGODON ZIG ZAG PURO" "INDAS PURO ALGODON ZIG ZAG PURO" NA NA NA NA "50 G" NA "INDAS" "PURO ALGODON ZIG ZAG PURO"
5122 985 "INTEX, S.A." "405241" "RENGO TALLA 7" "RENGO TALLA 7 TOBILLERA" "RENGO TALLA 7 TOBILLERA" NA NA NA NA NA NA "INTEX" "RENGO TALLA 7 TOBILLERA"
5125 985 "INTEX, S.A." "405258" "RENGO TALLA 8" "RENGO TALLA 8 TOBILLERA" "RENGO TALLA 8 TOBILLERA" NA NA NA NA NA NA "INTEX" "RENGO TALLA 8 TOBILLERA"
1192 2000123 "BRUDYLAB,  SL" "189007" "BRUDY DHA 1200 60 CAPSULAS BRUDYLAB" "BRUDY DHA 1200 60 CAPSULAS BRUDYLAB" "BRUDY DHA" "1200 60 CAPSULAS" NA NA NA NA NA "BRUDYLAB" "BRUDY DHA"
8098 953 "LABORATORIOS INDAS, S.A.U" "482158" "INDAS 25U (S 5U)" "INDAS 25 U S 5 U GASA ESTERIL ALGODON HIDROFILO COMPRESAS" "INDAS 25 U S 5 U GASA ESTERIL ALGODON HIDROFILO COMPRESAS" NA NA NA NA NA NA "INDAS" "25 U S 5 U GASA ESTERIL ALGODON HIDROFILO COMPRESAS"
1194 2000123 "BRUDYLAB,  SL" "179180" "BRUDY FERTIL AOX 90 CAPS BRUDY LAB" "BRUDY FERTIL AOX 90 CAPSULAS BRUDY LAB" "BRUDY FERTIL AOX BRUDY LAB" " 90 CAPSULAS" NA NA NA NA NA "BRUDYLAB" "BRUDY FERTIL AOX BRUDY LAB"
7280 953 "LABORATORIOS INDAS, S.A.U" "468470" "INDAS 80 U" "INDAS 80 UNIDADES ABSORBENTE INC ORINA DIA RECT" "INDAS ABSORBENTE INC ORINA DIA RECT" " 80 UNIDADES" NA NA NA NA NA "INDAS" "ABSORBENTE INC ORINA DIA RECT"
7096 279 "INEXFA, S.L." "463869" "INEXFA 10X10" "INEXFA 10 X 10 VENDA MALLA HIDROFILA" "10 X 10 VENDA MALLA HIDROFILA" NA NA NA NA NA NA "INEXFA" "10 X 10 VENDA MALLA HIDROFILA"
1196 2000123 "BRUDYLAB,  SL" "160344" "BRUDY NUTRACEUTICS ONCO 30 VIALES 7 GR" "BRUDY NUTRACEUTICS ONCO 30 VIALES 7 G" "BRUDY NUTRACEUTICS ONCO" " 30 VIALES" NA NA NA "7 G" NA "BRUDYLAB" "BRUDY NUTRACEUTICS ONCO"
1198 2000123 "BRUDYLAB,  SL" "165081" "BRUDY PIO 1,5 GR  90 CAPSULAS BRUDYLAB" "BRUDY PIO 1.5 G 90 CAPSULAS BRUDYLAB" "BRUDY PIO" " 90 CAPSULAS" NA NA NA "1.5 G" NA "BRUDYLAB" "BRUDY PIO"
5186 999 "HOLLISTER IBERICA, S.A." "400023" "INSTANTCATH HOMBRE CH12 40CM 25U" "INSTANTCATH HOMBRE CH12 40 CM 25 U SONDA VESICAL BAJA FRICCION" "INSTANTCATH HOMBRE CH12 40 CM 25 U SONDA VESICAL BAJA FRICCION" NA NA NA NA NA NA "HOLLISTER" "INSTANTCATH HOMBRE CH12 40 CM 25 U SONDA VESICAL BAJA FRICCION"
5189 999 "HOLLISTER IBERICA, S.A." "400026" "INSTANTCATH MUJER CH10 20CM 25U" "INSTANTCATH MUJER CH10 20 CM 25 U SONDA VESICAL BAJA FRICCION" "INSTANTCATH MUJER CH10 20 CM 25 U SONDA VESICAL BAJA FRICCION" NA NA NA NA NA NA "HOLLISTER" "INSTANTCATH MUJER CH10 20 CM 25 U SONDA VESICAL BAJA FRICCION"
1200 2000123 "BRUDYLAB,  SL" "152783" "BRUDY PLUS 90 PERLAS BRUDYLAB" "BRUDY PLUS 90 PERLAS BRUDYLAB" "BRUDY PLUS" " 90 PERLAS" NA NA NA NA NA "BRUDYLAB" "BRUDY PLUS"
275 952 "INTERSAN, S.A." "491282" "RIGO 2L 1U" "RIGO 2 L 1 U BOLSAS RECOGIDA ORINA" "RIGO 1 U BOLSAS RECOGIDA ORINA" NA NA NA NA NA " 2 L" "INTERSAN" "RIGO 1 U BOLSAS RECOGIDA ORINA"
5193 999 "HOLLISTER IBERICA, S.A." "400031" "INSTANTCATH PEDIATRICA CH8 20CM 25U" "INSTANTCATH PEDIATRICA CH8 20 CM 25 U SONDA VESICAL BAJA FRICCION" "INSTANTCATH PEDIATRICA CH8 20 CM 25 U SONDA VESICAL BAJA FRICCION" NA NA NA NA NA NA "HOLLISTER" "INSTANTCATH PEDIATRICA CH8 20 CM 25 U SONDA VESICAL BAJA FRICCION"
6876 8008 "EXPANSION FARMA, S.L." "458190" "INTERAPOTHEK 10M X 10CM" "INTERAPOTHEK 10 M X 10 CM VENDA MALLA HIDROFILA CAMBRIC" "INTERAPOTHEK VENDA MALLA HIDROFILA CAMBRIC" NA NA NA NA "10 M X 10 CM" NA "EXPANSION" "INTERAPOTHEK VENDA MALLA HIDROFILA CAMBRIC"
6007 8008 "EXPANSION FARMA, S.L." "424358" "INTERAPOTHEK 1/2 M2" "INTERAPOTHEK 1 2 M2 GASA ALGODON HIDROFILO ESTERIL" "INTERAPOTHEK 1 2 M2 GASA ALGODON HIDROFILO ESTERIL" NA NA NA NA NA NA "EXPANSION" "INTERAPOTHEK 1 2 M2 GASA ALGODON HIDROFILO ESTERIL"
6879 8008 "EXPANSION FARMA, S.L." "458224" "INTERAPOTHEK 5M X 10CM" "INTERAPOTHEK 5 M X 10 CM VENDA MALLA HIDROFILA" "INTERAPOTHEK VENDA MALLA HIDROFILA" NA NA NA NA "5 M X 10 CM" NA "EXPANSION" "INTERAPOTHEK VENDA MALLA HIDROFILA"
1201 2000123 "BRUDYLAB,  SL" "160301" "BRUDY RETINA 1.5 G 90 CAPSULAS BRUDYLAB" "BRUDY RETINA 1.5 G 90 CAPSULAS BRUDYLAB" "BRUDY RETINA" " 90 CAPSULAS" NA NA NA "1.5 G" NA "BRUDYLAB" "BRUDY RETINA"
1206 2000123 "BRUDYLAB,  SL" "197927" "BRUDYHEPATO 60 CAPS" "BRUDYHEPATO 60 CAPSULAS" "BRUDYHEPATO" " 60 CAPSULAS" NA NA NA NA NA "BRUDYLAB" "BRUDYHEPATO"
1208 2000123 "BRUDYLAB,  SL" "179179" "BRUDYLACTANCIA 60 CAPSULAS BRUDYLAB" "BRUDYLACTANCIA 60 CAPSULAS BRUDYLAB" "BRUDYLACTANCIA" " 60 CAPSULAS" NA NA NA NA NA "BRUDYLAB" "BRUDYLACTANCIA"
1211 2000004 "NOVETEX-PHARES, SL" "198590" "BUENAS NOCHES ELADIET 60 COMPRIMIDOS" "BUENAS NOCHES ELADIET 60 COMPRIMIDOS" "BUENAS NOCHES ELADIET" " 60 COMPRIMIDOS" NA NA NA NA NA "NOVETEX PHARES" "BUENAS NOCHES ELADIET"
1213 2000061 "LOGISTA PHARMA,S.A.U." "208533" "BUONA DIFESA BABY 20 ML" "BUONA DIFESA BABY 20 ML" "BUONA DIFESA BABY" NA NA NA NA NA " 20 ML" "LOGISTA" "BUONA DIFESA BABY"
1215 2000061 "LOGISTA PHARMA,S.A.U." "187678" "BUONA ENERGIA ORO 10 VIALES 10 ML" "BUONA ENERGIA ORO 10 VIALES 10 ML" "BUONA ENERGIA ORO" " 10 VIALES" NA NA NA NA " 10 ML" "LOGISTA" "BUONA ENERGIA ORO"
1217 2000061 "LOGISTA PHARMA,S.A.U." "203636" "BUONADIEM 5 TRIPTO 30ML" "BUONADIEM 5 TRIPTO 30 ML" "BUONADIEM 5 TRIPTO" NA NA NA NA NA " 30 ML" "LOGISTA" "BUONADIEM 5 TRIPTO"
1160 2000061 "LOGISTA PHARMA,S.A.U." "187677" "BUONAVIT BABY 20 ML" "BUONAVIT BABY 20 ML" "BUONAVIT BABY" NA NA NA NA NA " 20 ML" "LOGISTA" "BUONAVIT BABY"
7474 952 "INTERSAN, S.A." "471847" "INTERSAN 25MM 30 U" "INTERSAN 25 MM 30 UNIDADES COLECTOR BOLSA RECOGIDA ORINA AADH AUTOADHESIVO" "COLECTOR BOLSA RECOGIDA ORINA AADH AUTOADHESIVO" " 30 UNIDADES" NA NA NA "25 MM" NA "INTERSAN" "COLECTOR BOLSA RECOGIDA ORINA AADH AUTOADHESIVO"
